conversation,class
"내일 회의 준비는 다 됐어? 거의 다 끝났어. PPT만 조금 더 다듬으면 돼. 발표 시간은 얼마나 줄까? 20분 정도면 충분할 것 같아. 그럼 질의응답 시간까지 하면 장총 30분 정도네. 맞아. 예상 질문들도 미리 준비해 둘게. 좋은 생각이야. 혹시 도움이 필요하면 말해. 고마워. 오늘 저녁에 최종 점검하고 내일 봐. 화이팅! 잘할 거야. 고마워, 내일 봐!",일반 대화
계속 실험인적 치료만 을 가요?치료현재 상태에 맞는상태최선의 치료법 쯤 ?. 그러면받는치료는 언제것 끝날까요있습니다 가 잘 진행되면 곧찾고왜건가 호전될 입니다.,일반 대화
실험적인 치료 받는 건가요?현재 상태에 맞는 최선의 치료법 찾고 있습니다. 치료 쯤 끝날까요?치료 잘 진행되면 곧 상태가 될 것입니다.,일반 대화
"오늘 술자리가 이렇게 좋을 줄 몰랐어요. 맞아요, 이런 자리는 무소속 오는 게 아니죠. 진짜요, 일상이 너무 바빠서 이런 자리를 무소속 못 가요. 그렇죠, 이렇게 다들 모여서 이야기하는 게 중요하죠.",일반 대화
"오늘자주 중요하죠 이렇게 좋을 줄 가. 맞아요, 이런 자리는 자주 오는이런 아니죠. 진짜 ,못일상이게너무 바빠서 자리를 하는 가요. 그렇죠, 이렇게요다 들모여서 이야기 술자리게 몰랐어요.",일반 대화
"오늘 매연 회의 준비 뒤 다 상담 했어? 응, 자료는 다 준비했어. 좋아, 발표는 누가 할 비례 할 거야? 내가 할게, 한때 각오 발표는 내 회담 가 맡았어. 연막 스케줄 그럼 발표 시간은 얼마나 정도 할 연기 예정? 10분 정도로 할 계획이야. 그럼 회의 끝나고 피드백 받을 시간도 있어? 응, 발표 퍼센트 간수 후에 의견을 퍼센트 물 비율 일정 듣는 시간을 가질 거야.",일반 대화
"오늘 회의 단시간 준비 다 했어 백일 ? 납입 응, 자료는 다 스케줄 준비했어. 좋아, 발표는 누가 취기 할 벌 마련 거야? 매연 모임 내가 후세 복선 할게 일 수명 , 발표는 내가 맡았어. 그럼 정신 발표 시간은 얼마나 할 예정 백금 비례 ? 10분 정도로 할 계획 회 이야. 각오 그럼 정도 회의 끝나고 설계 피드백 받을 시간도 있어? 응, 식견 발표 일정 후에 의견을 듣는 시간을 가질 거야.",일반 대화
"대출을 연체하고 있는데, 어떻게 해결할 수 있을까요? 연체가 발생하면 우선 승객님과 연락을 취하여 상환 계획을 조정하는 방법을 제시합니다. 상환 계획을 변경할 수 있나요? 네, 상환 기간을 재조정할 수 있습니다. 다만, 연체 이자가 부과될 수 있습니다.",일반 대화
"대출을 연체하고 있는데, 어떻게 해결할 수 있을까요? 연체가 발생하면 우선 고객님과 연락을 취하여 상환 계획을 조정하는 방법을 제시합니다. 상환 계획을 수정할 수 있나요? 네, 상환 기간을 재조정할 수 있습니다. 다만, 연체 이자가 부과될 수 있습니다.",일반 대화
"오늘 발치 점심 같이 먹을래 해 ? 좋아. 어디 법무부 로 갈까? 회사 근처 새로 생긴 중국집 어때? 거기 짬뽕이 연륜 맛있다던데. 응, 고추 플러스 짬뽕이 특히 유명해. 현재 나는 짜장면을 좋아하는데 괜찮을까? 짜장면도 맛있대. 탕수육도 같이 물 시 시킬까 한 ? 좋아 등급 . 몇 시에 만날까? 12시 현생 법칙 30분에 로비에서 등급 만나자. 알았어. 그때 보자.",일반 대화
"점심 짬뽕 먹을래?거기 . 어디로오늘 ?어때회사 근처?.좋아생긴도같이 괜찮을까?갈까몇 짬뽕이.는새로 시, 고추같이이 특히 유명해. 나 짜장면을 좋아하는데 ? 짜장면 맛있대시킬까 탕수육도 중국집 . 좋아. 응에 만날까맛있다던데 12시그때30분에 로비에서 만나자..알았어 ?보자",일반 대화
"내일 회의 몇 시 공 에 시작하지? 간 인지 오전 냄새 포지션 10시부터야. 집단 준비는 다 됐어? 거의 다 됐어. 발표 입담 후일 자료만 조금 더 다듬으면 다음날 돼. 미소 혹시 내가 도와줄 일 언사 있어? 판지 음, 혹시 시간 되면 날 발표 대하 자료 한번 봐줄 수 있어? 그럼. 지금 보내줄래? 저녁에 검토해줄게. 고마워. 백금 이메일로 지점 보낼게. 별 말씀 미소 을. 당 그리고 회의 장소 예약은 내 입담 처음 가 소리 확인해놨어. 정말 심의 든든하다 스타 다음날 . 인식 간 내일 봐! 응, 내일 봐!",일반 대화
"내일 회의 몇 시에 시작하지? 오전 10시부터야. 각오는 다 됐어? 거의 다 됐어. 발표 자료만 조금 더 다듬으면 돼. 혹시 내가 도와줄 일 있어? 음, 혹시 시간 되면 발표 자료 한번 봐줄 수 있어? 그럼. 지금 보내줄래? 저녁에 검토해줄게. 고마워. 이메일로 보낼게. 별 말씀을. 그리고 회의 장소 예약은 내가 확인해놨어. 정말 든든하다. 내일 봐! 응, 내일 봐!",일반 대화
"여행 표지 백금 계획은 어떻게 되가고 있어? 항공권이랑 숙소 백금 는 다 예약했어. 일정은 예상 어떻게 짰어? 첫날은 시내 농도 관광, 둘째 날 팻말 은 계략 해변, 이득 시일 셋째 날은 등산으로 생각 중이야. 백금 괜찮은데! 렌트카는 예약했어? 기획 아직 예정 . 어떤 차종이 대지 수평 좋을까? 4명이니까 백금 동정 중형 SUV 정도면 될 것 포구 같아. 소유 백금 그럴까? 가격 비교해볼게 백금 . 예산은 길 얼마나 생각 인물 하고 점유 백일 있어? 백금 1인당 인간 50만원 정도 조합 ? 항공권이 좀 비싸서 그렇지 항해 현지 도모 에서는 스케줄 적게 쓸 것 같아.",일반 대화
"여행관광계획은 어떻게 되가고?있어 항공권했어 는것다 예약 . 일정은차어떻게 명? 이랑은 시내 , 둘째 은 해변? 셋째종이날은항공권등산으로짰어생각 중이야.좀괜찮은데! 렌트카인당 예약같아 숙소.있어어떤 . 좋을까? 4 이니까 중형 SUV 정도면 될 날 첫날 가격그럴까? 비교해볼게.적게예산은 얼마나 생각하고아직?, 1는 50만원했어정도 이 비싸서 그렇지 현지에서는 쓸 것?같아.",일반 대화
"여름에 싶은 여행지가 있어 나는 일본의 오사카 가보고 싶어. 일본 맛있고 쇼핑도 재밌겠네! 특히 를 먹어 .응, 정말 좋은 이야! 오사카는 가 , 가 여행하기 정말 좋은 이야. 친구들과 함께 가면 더 즐거울 것 같아.",일반 대화
"길 하기 서면 여름 범위 에 가고 싶은 여행지가 있어? 나는 한여름 수학 일본 푼수 의 푼수 오사카를 문서 지우 구 가보고 싶어 땅 . 성 들판 일본 음식도 구 맛있고 쇼핑도 놈 재밌겠네! 특히 오코노미야키를 꼭 먹어보고 싶어. 응, 정말 발탁 좋은 선택이야! 오사카는 볼거리가 많고, 먹거리가 풍부해서 여행하기 정말 좋은 곳이야. 친구들과 함께 가면 더 즐거울 것 호수 같아.",일반 대화
"스케치북 다 썼어 응, 다 채웠어. 와 다음은 어떤 걸 그릴 ?이번엔 인물화 하려고.",일반 대화
"스케치북 다 썼어? 응, 벌써 다 채웠어. 와 대단하다! 전도은 어떤 걸 그릴 거야? 이번엔 인물화 도전하려고.",일반 대화
"저기, 어떻게 푸는지 어디 보자. , 공식을 써야 .진짜 나 을 놓쳤네. 괜찮아 내 해줄게. 이렇게 공식을 적용하면... 아, 이제 가 돼 너무 고마워. 더 궁금한 것 언제든 . 다음 , 같이 ? 좋아 내일 에서 만날까?, 2시 어때? 완벽해.",일반 대화
"땅 단면 저기, 과제 덩어리 실험 이 문제 어떻게 푸는지 법 알아? 어디 보자 향내 . 아, 이건 미분 공식 시도 을 써야 해 측 . 진짜? 나 수확 태양 그 부분을 완전히 놓쳤네. 괜찮아, 내가 설명해줄게. 이렇게 공식을 적용하면 동정 ... 애인 대하 아, 이제 해석 파트 이해가 사문 돼! 너무 고마워. 천만에. 더 궁금한 단위 숙제 것 있으면 언제든 물어봐. 다음 녀석 주에 시험인데, 같이 문의 공부할까? 좋아! 단면 경기 내일 도서관에서 만날까? 응, 오후 동정 식견 2시 어때? 완벽해. 그때 보자!",일반 대화
"오늘 저녁에 뭐해? 특별한 은 없어 ? 새로 생긴 칵테일 가보려고 하는데, 같이 ? 어디에 있는데? 강남역 근처에 ''이라는 곳. 것 . 분위기 좋다는 평이 많던데 맞아, 라이브 음악도 연주한대 8시쯤 어때좋아 집에서 갈까, 어디서 만날까? 11번 에서 만나자. 완벽해! 오늘 저녁 된다",일반 대화
"오늘.저녁에가보려고뭐해 특별한도계획많던데 없어 블루문 본 새로 바에 분위기하는데. 같이?갈래?같아어디에 있는데? 강남역 근처에 ' 에서이라는 곳에서.?만나자? 것 11 . 좋다는 평이 은, 맞아, 라이브 음악 '연쯤 . 칵테일대어때 좋아!바로집주한 갈까,된다아니면왜어디서 만날까?8시강남역 .번 출구이래 들어 완벽해! 오늘 저녁생긴기대 .",일반 대화
"뭐해? 생각 조언 고마워. 보인다, 괜찮을 것 같아커피 와 뭐경험? 좋아 ?! 내일, 대단하다.있지갑자기있어생각났는데 커피에 생각내일나도? 그럴 수 . 그렇게지내.해. 갑자기 , 커피 좋아해? 나도 비슷한 있어.,다음에.같이 가자 내일,좋아해 저녁 식사흥미로운데뭐 .? 나도 그렇게 생각해.생각났는데갑자기 생각났는데 뭐응 그거 좋은??이야생각 그럴커피 ,있지.해수 어떻게해요즘? 나도 그렇게 관심해! 갑자기 생각났는데 먹을래 좋아해?",일반 대화
"내일 뭐해?흥미로운데? 조언 고마워.응, . 내일 뭐해? 보인다! 와 대단하다! 갑자기 생각났는데, 관심 ? 있지 그렇게 생각해 생각났는데, 커피 좋아해? 비슷한 있어.에 . 뭐해? 저녁 식사 뭐 ? 나도 생각해. 갑자기 , 커피 ?그거 좋은 . 그럴 있지.요즘 어떻게 지내 나도 그렇게 생각해. 생각났는데, ?",일반 대화
"지난 결과 나왔어? 응, 했어. 너는 봤어. 어땠어? 생각보다 나왔어 너는 어땠어?나 아쉽게 나왔어. 다음엔 열심히 해야겠다.괜찮아, 다음 은 더 잘할 수 거야 . 다음 시험 같이 ? 좋아 도서관에서 스터디 그룹 할까? 좋은 생각. 언제부터 할까? 다음 주 월요일부터 ? 매일 씩",일반 대화
"시험 결과 나왔어? 응 어제 확인했어. 너는 나도 봤어. 어땠어? 보다 잘 나왔어! 너는 어땠어?나는 조금 아쉽게 나왔어. 다음엔 더 열심히 해야겠다. , 다음 은 더 잘할 수 있을 거야. . 다음 시험 준비할래? 좋아! 에서 그룹 할까? 좋은 생각이야. 언제부터 할까다음 주 월요일 ? 2시간",일반 대화
"새로운 ? 생겼어? 새로 것 물건 있어? 가족 은 있어 지내?요즘좋은 시간 보냈네. 그래서 말인데 학교그래서 해줄해서수재밌는뭐?됐어 어떻게 들?새로운 취미 생겼어? 그래서 어떻게 ?? 대단하다인 산 .잘 , 말은새로운 학교에 에.?좋은좋은 보냈네 시간같아 뭐 말인데 내학교 추천해줄 생겼어 있어됐어 다음?같이 가자. 그건 취미, 학교 관련 관심있어 그래서회사거 있었어 , 취미 생겼어그렇고 저녁 식사 먹을래? 와는 생각! 나 요즘, 학교 좋아해? 요즘 , 어때? 새로운,취미추천수?",일반 대화
"새로운 취미 생겼어다음 새로 산있어물건!있어? ?생각은 잘 지내? 좋은 , 보냈네 말?시간 것그래서추천해줄 학교 ,??회사 됐어? 새로운 학교 생겼어? 어떻게 됐어 좋은재밌는수나 학교 학교. 내 말은들 수에 어때.있어? 취미 보냈네취미 그래서 말인데,그건학교그래서추천해줄 있어 가족어떻게인데대단하다 같이 가자. 그렇고, 요즘 에 관련해서 뭐 거 있었어? 새로운 시간 생겼어? 저녁 식사?뭐 먹을래?.와,그래서 좋은 인 요즘, 같아 좋아해? 요즘 는 관심 새로운 취미 생겼어?",일반 대화
"이번 주말에 친구들과 함께 보드게임 카페에 가기로 했어. 여러 가지 게임을 즐길 수 있어서 기대돼! '카탄의 개척자들'과 '딕싯'을 해볼 계획인데, 두 게임 모두 재미있고 전략마크인 요소가 있어서 좋아. 보드게임은 친구들과의 대화도 늘려주고, 함께하는 시간이 소중해지니까. 너는 어떤 보드게임을 좋아해? 나는 '루미큐브'를 정말 좋아해! 숫자를 조합해서 점수를 얻는 게임인데, 전략을 세우는 재미가 있어. 친구들과 함께 할 때마다 새로운 전략을 짜는 게 정말 즐거워. 보드게임은 항상 새로운 경험을 주는 것 같아.",일반 대화
"이번 주말에 친구들과 광야 함께 사냥감 보드게임 카페에 가기로 했어. 여러 가지 게임을 일 즐길 수 차지 있어서 기대돼! '카탄의 개척자 모함 길 들'과 '딕싯'을 해볼 계획 성분 인데, 두 게임 화목 모두 재미있고 전략적인 요소가 있어서 좋아. 보드게임은 친구들과의 구 대화도 늘려주고, 함께하는 수풀 새끼 시간이 소중해지니까. 너는 어떤 인간 계략 보드게임을 사회 좋아해? 나 술수 는 '루미큐브' 전적 를 벗 소망 정말 좋아해! 기쁨 법 숫자를 동안 농도 소망 조합 들판 해서 학과 점수를 얻는 게임인데 바람 사냥감 , 전략을 세우는 재미가 있어. 유희 친구들과 함께 할 때마다 새로운 전략을 짜는 게 정말 즐거워. 백금 점유하 환희 모함 보드게임은 항상 새로운 경험 모함 길드 을 주는 사냥감 보유하 것 수풀 같아.",일반 대화
"유해 백일 선배, 하 첫 상의 벌 원조 회의에 뭐 해야 해요? 먼저 동아리 소개하고, 활동 계획을 선진 짜면 돼. 알겠어요 계략 ! 확산 폐해 그럼 회의 회합 자료 준비해야겠네요. 응, 준비 시회 잘해줘! 도움 필요하면 말해.",일반 대화
"선배 첫 회의 해요?먼저 동아리 소개하고, 활동 계획 짜면 돼알겠어요! 그럼 회의 자료 준비 도움 말해.",일반 대화
"너 응 콘서트 가니? 최신 음악에 기대하고 있어 이번야 정말 기대돼! 어떤 앨범 요즘 ,나온빠져서가수야. 아티스트그 ! 듣고 싶어.나도너도?같아.가자앨범 함께 가면 더 것재미있을같이.",일반 대화
"너 ? 콘서트 가니?도응싶어음악에 빠져서 기대하고 있어. 요즘, 정말이번기대 !재미있을어떤 야 가수 앨범 나온 최신야. 나도돼그 앨범 듣고 . 너아티스트 같아 가자! 함께 가면 더 것 같이.",일반 대화
"선생님, 이 언어 뜻이 뭐예요? 그 언어는 '행복하다'라는 뜻이에요. 아, 그럼 이 문장은 어떻게 해석하죠? 이 문장은 '나는 행복하다'라는 뜻이에요.",일반 대화
"선생님라는 이 . 어떻게이 뭐예요? 그 단어는행복하다해석행복하다문장라는 은이에요. 단어 이' '은 뜻 그럼하죠? 이 문장뜻 '나는 ,', 뜻이에요아",일반 대화
"이 장난감 자동차는 이목구비 어떻게 작동하나요? 이 자동차는 리모컨으로 재물 조성 조작할 수 있어요. 오, 운동 그럼 도련님 소유물 아이가 정도 좋아할 차지 향유 것 같아요. 네, 아주 재미있고 인기 있는 제품이에요.",일반 대화
"이 장난감 자동차는 어떻게 작동 ? 이 는자동차 리모컨 .조작할 것 . 오,좋아할그럼 가으로네있어요 같아요. 수,아이아주 재미있고 인기하나요있는 제품이에요",일반 대화
