conversation,class
야 허벅다리 제한 신발샀냐? 이쁘네? 응. 엄마가 사줬어. 그건 안 치 궁금하고 빨리 안 후각 내부 벗냐? 안돼! 가운데 생일선물이란 국한 말이야 촌지 ! 너희 어머니가 내 생일 신 선물로 준셈치면되지 생모 안돼 예물 안쪽 ! 저번에 빌려간 아이패드도 안 치 줬잖아. 아이패드는 아직도 빌리는 상태인거고 . 이 수법 신발 너보다 내가 생모 연막 속 모친 더 잘어울릴거같아 양념 제발 수놈 그만 가져가.,갈취 대화
뒤지기 다 !! 이런 따 누구 !! 야 저금통이걸내려놔진짜죽여 가진거.여기. 여기. 현금. 휴대폰 드릴게요하 싫으면! 여기요. 좋은 할때 가진거안내다말내놔라 살려주세요씨 카드랑 내놔놓으면.이랑.행동버린다똑바로 미친목버린다당장로 살려만제주세요 해다,갈취 대화
가진거 다 내놔!! 이런 미친 누구야!! 당장 안내서 놓으면 이걸로 죽여버린다 하.씨. 여기. 현금. 휴대폰 내려놔 뒤지기 싫으면! 여기요. 좋은 말 할때 가진거 다 내놔라 살려주세요여기 제 카드랑. 저금통이랑 행동 똑바로해 목따버린다 진짜 살려만 주세요. 다 드릴게요,갈취 대화
당신만 아니었으면 얘도 더 잘 됐어.그래. 무능한 아빠 . . 집 물려 받은 한 평 없으면 열심히 했었어야지 해. 일 끝나고 맨날 로 사람 괴롭혀. 아빠! 엄마 하는 다 맞잖아요. .들 알아. 당신 같지 않은 라는 거 하. 이상한 아들 같으면 당신 는 벌써 아들한테 몇 . 알,기타 괴롭힘 대화
당신만 아니었으면 얘도 더 잘 됐어. 그래. 무능한 아빠면 자상하기라도 했어야지 소리 . 응 호모 . 집에서 물려 받은 땅 한 평도 없으면 열심히 벌기라도 했었어야지. 이제 그만 좀 해 용마 . 당 자장 일 영업 끝나고 오면 맨날 같은 무리 소리로 사람을 기동 괴롭혀. 아빠! 생모 무리 아버지 엄마 하는 말 다 맞잖아요. 구설 그냥 가모 생모 들으세요. 애 아바마마 들 한도 도 남자 다 부군 알아. 당신이 논평 아빠같지 않은 녀석 아빠 덩어리 라는 거. 하. 좀 정한 남아 이상한 아들 아바마마 같으면 당신같은 아빠는 벌써 아들한테 친아버지 끝 몇 용지 번 맞았어. 농도 당 알아?,기타 괴롭힘 대화
생 너 패딩 패주 사죄 강도 입어도 돼? 어.나 추워서 입고 있는 국부 건데 사의 . 씨발나도 안쪽 이기심 추운데 어쩔건데 미안. 고명 사의 아니 사과하지 말고 패딩 볼품 내놓으라고 아니 미안해 진짜 안 도망 사죄 년 돼 아니 누가 뺏는대? 너 나 도둑년 국부 해 만드냐 아니 그게 사의 . 연기 잠깐만 빌리겠다고 씨발 돌려주면 사의 지 될 거 아냐 언제까지 괴로움 돌려줄 수 나이 있는데.? 내일주면 되잖아 시발아 형색 그럼 나는 집에 어떻게 행복 가라고. 그건 니가 고난 알아서 하고 벗기기 전에 벗어,갈취 대화
너 패딩 입어도시발돼? .나아니추워서.?입고뺏는대진짜 . 씨발 추운데 어쩔건데 ? 나도아니될사과전.말고 패딩 내놓으라고그건아니 미안해 있는있는데안돼 미안 너 나 도둑년 만드냐 그게. 잠깐씨발 빌리겠다고 만 돌려주면건데 거 아냐 언제까지어돌려줄누가수 내일주면 되잖아 아 그럼 나는 집에 어떻게 가라고. 아니 니가 알아서 하고 벗기기 하지에 벗어,갈취 대화
게이 아니라고 맞잖아 게이새끼야아 이새끼 전 소설 봤어 아니라고 소설이었어존나 니가 무슨 소설이야 국어 8등급이 아. 야 가 야 게이새끼야,기타 괴롭힘 대화
야 게이 게이 맞잖아 게이새끼야아 아니야 이 전에 소설 보는거 소설이었어존나 같잖네 니가 무슨 소설이야 국어 8등때리지마 아 가? 야 게이새끼야,기타 괴롭힘 대화
쓰레기 같은 인생 청산한다고 생각해라 ? 무슨 말씀이세요 니 장기는 좋은 곳에 쓰일 거야안 안 돼 파악이 안 ?왜 그러세요 시키는대로 것만 살려줄 같았어? 생각보다 단순하네 이 쓰레기 자식뭐 니 진짜 미쳤구나 애 잡아라 배 갈라 잠시! 기회를 한 더 줘 미안해,협박 대화
쓰레기 같은 인생무슨 해라자식네? 그게를장기 이세요이줘 한다고는 좋은 곳한니쓰일 거야 안 돼요 ? 안 되길 뭘 안 돼 상황파악생각 안 돼? 왜 그러세요 시키는대로아했잖아요 시키는니것만 하면 살려줄 거 같았어? 보다 단순하네 이 쓰레기 뭐에게 가말씀진짜 미쳤구나 애들 잡아라 배청산갈라 잠시만! 나살려주세요 기회 에 번만 더생각 미안해,협박 대화
마녀 국한 자네가 내일 경치 업 삼송그룹 회장이 순경 192억 탈세를 했다는 사실을 기사로 내보낸다는 기자인가? 감식 네 맞습니다 좋은 말로 경주마 할 때 그 기사 어기 올리지 말게. 당신은 천호초 하루 앞 우미린 저널리스트 아파트 602동 101호에 살고 당신네 자식은 풀 소리 8시35분 경에 등교를 하여 4시 기공 에 딩동댕피아노학원에 삼림 가지? 사 구 헉 . 물색 그걸 어떻게 지금까지 앞 풀 다음날 에 한 말 잘 들었을 거야. 우리가 왜 골 자네에게 이런 말을 했는지 모르겠나? 제가 성명 만약 올리게 된다면 유연 어떻게 되나요 저는 시민들의 알권리가 문서 마녀 있고 대한민국을 저 밝히는 일이 제 직업적 소명이기에 기자라는 요사이 직업을 금액 택했습니다. 자네같은 기자만 도끼 수십 아니 당대 신문기자 지식 하루에도 열 명씩 인 백금 원가 처리 마치 한다네. 백금 이 세상엔 권력이면 자네 목숨값 하나정도야 쉬워 대장부 지금 안한다고 기운 하면 목숨은 챙겨나갈 수 메 있지만 노릇 내 대열 일이면 당신 전면 포함 살붙이 일 당신의 가족들 전부가 신문기자 죽게될거야 이 세상엔 경찰 귓바퀴 들이 당대 있지 않습니까? 오 분명 폭로한다고 했던 기자가 죽는 것을 보고 부족 백금 공론화되어서 반연 마리화나 당신들이 정가 백금 무덤 다 죽인게 탄로날거에요 읍 말귀를 장 바닥 잘 못알아 먹군. 자네 순경 가 이 세계 기술자 세상을 바꿀 수 있을 거라 생각 머리 한다면 큰 오산 현세 이야 멍청한 운수 직업적 소명에 한도 제한 내일 당장 목매달고 작별인사도 못 한 치아 백금 채로 진수 산 일기 에 쳐 지시 묻히기 필생 상표 영재 싫으면 조용히 파일을 넘기고 나가게 학교 네 수확 살려주세요,협박 대화
자네가 내일 삼송그룹 회장이 192억 탈세를 했다는 사실을 기사로 내보낸다는 기자인가? 네 맞습니다 좋은 말로 할 때 그 기사 올리지 말게. 당신은 천호초 앞 우미린 아파트 602동 101호에 근육고 당신네 자식은 8시35분 경에 등교를 하여 4시에 딩동댕피아노학원에 가지? 헉 . 그걸 어떻게 지금까지 앞에 한 말 잘 들었을 거야. 우리가 왜 자네에게 이런 말을 했는지 모르겠나? 제가 만약 올리게 된다면 어떻게 되나요 저는 시민들의 알권리가 있고 대한민국을 밝히는 일이 제 직업적 소명이기에 기자라는 직업을 택했습니다. 자네같은 기자만 수십 아니 하루에도 열 명씩 처리한다네. 이 세상엔 권력이면 자네 목숨값 하나정도야 쉬워 지금 안한다고 하면 목숨은 챙겨나갈 수 있지만 내일이면 당신 포함 당신의 가족들 전부가 죽게될거야 이 세상엔 경찰들이 있지 않습니까? 분명 폭로한다고 했던 기자가 죽는 것을 보고 공론화되어서 당신들이 다 죽인게 탄로날거에요 말귀를 잘 못알아 먹군. 자네가 이 세상을 바꿀 수 있을 거라 생각한다면 큰 오산이야 멍청한 직업적 소명에 내일 당장 목매달고 작별인사도 못 한 채로 산에 쳐 묻히기 싫으면 조용히 파일을 넘기고 나가게 네 살려주세요,협박 대화
김대리 출근시간이 왜 10분 일찍 나오는데요한시간 나와 그건 좀내가 시킬 일이 있어 근무 시간에 할 있습니다 가 개인적으로 시킬게 있어 해볼께요 시키는대로 해,직장 내 괴롭힘 대화
김대리 출근시간 그래 저 항상 10분 일찍 나오는데요 일찍 그건 좀. 내가 시킬 일이 시간 수 있습니다 내가 개인 있어 그건 시키는대로 해,직장 내 괴롭힘 대화
못본사이 더 예뻐졌다 어디가냐? 아니. 알바가. 갑자기 왜 나타났어? 그냥 너 데리러 가려고 안돼 데려가지마. 그때 나 죽고싶을 정도로 힘들었어. 매일 같이 맞고 살았다고 이번에는 죽은 정도는 아닐거야 가자 싫어 제발. 가서 머할건데 이번에는 진짜로 죽는거야. 아니야 그러지마. 나 진짜 두 번다시 거기 가고싶지 않어. 내 장기도 줬잖아. 장기가 더 필요해졌어. 그러니까 온거지 나도 사람답변게 살고 싶어. 그러지마.,협박 대화
못본사이 더 예뻐졌다 백년 호수 어디가냐? 아니. 알바가. 갑자기 왜 나타났어? 그냥 너 데리러 가려고 안돼 데려가지마. 그때 나 죽고싶을 일족 천추 정도로 힘들었어. 매일 같이 맞고 생 회신 해 자아 답변 살았다고 허벅지 이번에는 죽은 연기 대하 정도 비렁뱅이 는 아닐거야 가자 고난 싫어 제발. 가서 머할건데 속 이번에는 진짜로 죽는거야 국부 . 아니야 그러지마. 절도 나 진짜 비렁뱅이 두 응답 번다시 거기 가고싶지 않어 정형 . 표준형 춘추 내 장기도 줬잖아. 장기가 더 해 필요해졌어. 그러니까 온거지 등급 나도 사람답게 살고 싶어 고생 . 그러지마.,협박 대화
저기 저 2003호 인데요 제 아이가 집 안들어와서 를 봤는데 이 에들어간거 혹시 아이 이 집에 있나요? 보고 와놓고 뭘 물어봐 이 집 말고 다른 로 히 옮겨놨어네? 왜 제 허락도 받지 마음대로 데리고 돌아 ? 너 내 허락받고 집에서 그렇게 뛰어다녔냐? 그건 진짜 죄송해요 아이가 한참 성장기이다 보니.죄송. 죄송하다 하면 끝날 얘기라고 생각 보지? 가 깔끔하게 해결할게 뛰게 교육 잘 시켜두겠습니다. 아니야 먹었어 그냥 생활 지장 못 하던지 못 걷게 아무 할게 네 죄송해요 지금와서 번천번 사과해도 마음 안 알아요 근데 5년만에 온 제 소중한 입니다 제발 용서해주세요 그냥 보내면 너가 신고하면 내 인생만 신고 안 서약 약속 어길시 애 어떻게 몰라 이제 용서따위는 없어 네네 진짜 죄송합니다 바로 써서 보내드리겠습니다 지키겠습니다.,협박 대화
저기요 저 2003 오늘 수업 그램 호 진사 인데요 제 아이가 집에 안들어와서 를 봤는데 이 집에들어간거 제명 같아서요 순백 혹시 제 아이 이 집에 있나요? 다 보고 치아 와놓고 뭘 물어봐 이 집 말고 다른 창고로 아주 조심히 동종 옮겨놨어 아량 목숨 네? 살림 왜 제 허락도 받지 않고 감정 하 마음대로 아이를 데리고 돌아 표제 다니시나요? 너네는 내 허락받고 국 집에서 최근 그렇게 밤낮으로 뛰어다녔냐? 그건 진짜 보수 죄송해요 아이가 보호 영식 한참 성장기시기이다 보니. 죄송. 죄송하다 하면 끝날 얘기라고 생각하나 보지? 됐어 그냥 내 표제 안쪽 협약 가 명제 판별 깔끔하게 결의 해결할게 진사 진짜 죄송해요 제명 못 귀 뛰게 할게요 마음씨 국부 동생 교육 잘 시켜 속 두겠습니다. 아니야 나 한시 이미 마음 먹었어 그냥 하트 생활하는데 지장 없도록 못 보게 하던지 못 걷게 하던지 둘 중 아무거나 할게 네.? 진짜 죄송해요 관청 노고 지금와서 백번천번 사과해도 마음 안 풀리실거 알아요 근데 이름 5년만에 엄니 온 남동생 제 반야 수 소중한 협약 아이입니다. 제발 철 용서해주세요 젊은이 저택 그냥 되돌려 보내면 너가 신고하면 내 인생만 수락 법 목숨 망가지니까 취기 신고 남아 안하겠다는 서약서 써 물 순백 약속 어길시 너 신중 지출 애 어떻게 될 리포트 지 몰라 이제 저서 용서따위는 없어 도련님 네네 생식기 진짜 죄송합니다 진짜 감사합니다 바로 써서 보내드리겠습니다 건물 약속 꼭 지키겠습니다.,협박 대화
동생아? 너 내가 과거 설거지 해놓으라고 했지? 형 나 과거오늘 바쁘다고 말했잖아. 어쭈 그래서 안하고 버틴다고? 이번만 형이 해주라 설거지 안해두면 너 지난번에 성적표 숨긴거 엄마께 말한다. 아. 그건 좀 아니지 그리고 저번에 오티간다고 거짓말하고 클럽에서 밤샌것도 다 말할거야. 형 진짜 이러가야? 싫으면 해놓던가. 아.하면 되잖아. 설거지,협박 대화
동생 모양새 아? 너 내가 어제 설거지 해놓으라고 했지? 형 나 이야기 어제 속 오늘 구린내 바쁘다고 말했잖아 양식 . 과거 어쭈 그래서 안하고 버틴다고? 왕년 장년 이번만 형이 어머님 해주라 설거지 안해두면 너 지난번에 성적표 숨긴거 엄마 오늘날 께 그림자 연기 말한다. 아 선 . 그건 좀 아니지 서식 아우 타 그리고 저번 기 에 오티간다고 거짓말하고 클럽에서 밤샌것도 다 왕년 말할거야. 형 진짜 이러가야? 말씀 회 싫으면 해놓던가. 플러스 아.하면 되잖아 턱 . 젖소 설거지,협박 대화
잠깐 돌아서 와. 튀면 재미 줄 알아 저요그래 너. 얼른 조용히 눈 내리 그러세요 언니. 지금 가지고 있는 돈 꺼내. 없어요. 교통카드 없어요. 치지마. 다 뒤져보는 있어이에요 3만원 있는 게 다예 에게? 다야? 네 정말 이게 다예요,갈취 대화
잠깐 조용히 뒤 돌아서 골목으로 와 호각 . 계란 튀면 재미 없을 줄 알아. 달걀 네? 저요? 시가 그래 너. 얼른 조용히 눈 재물 통로 내리 근래 원가 완결 깔고 와. 왜 그러세요 언니. 너 지금 용 정량 가지고 숲 자위 있는 돈 다 꺼내봐. 저 얼마 없어요. 교통카드밖에 없어요. 재결 거짓말 치지마. 니 가방 달걀 다 뒤져 삼림 보는 수가 치 내려가 있어. 정말이에요. 3만원 있는 게 다예요 현금 . 에게? 그게 다야? 네 정말 이게 현대 다예요.,갈취 대화
아버지 땅팔아서 제가 자산 드린다니까요 이건 안된다 지금 시세보다 높게 쳐준대요 아무리 그래도 그렇지 정신차리거라 아버지!! 이번 기회 놓치면 우리는 계속 이시궁창신세에요 이 시궁창에서도 다 애들 키워내고 살았다 아 제발요 시궁창에서 자란 애들이 뭐 얼마나 깨끗하고 잘자랐겠어요? 정신차려라!!!! 노인네 나이드니 아집만 세져서 제가 가지고 갈테니 그리 아세요 네이놈 안된다!,갈취 대화
